ds,y_p10,y_pred,y_p90
2026-02-18 01:00:00,0.87,4.19,7.5
2026-02-18 02:00:00,0.0,1.14,3.53
2026-02-18 03:00:00,0.0,1.63,6.17
2026-02-18 04:00:00,0.0,1.32,4.91
2026-02-18 05:00:00,0.0,2.51,6.82
2026-02-18 06:00:00,0.19,5.27,10.34
2026-02-18 07:00:00,19.04,38.47,57.91
2026-02-18 08:00:00,42.34,81.09,119.84
2026-02-18 09:00:00,58.79,97.75,136.72
2026-02-18 10:00:00,69.66,107.69,145.72
2026-02-18 11:00:00,65.73,102.98,140.22
2026-02-18 12:00:00,62.52,101.35,140.18
2026-02-18 13:00:00,69.57,107.94,146.32
2026-02-18 14:00:00,63.63,98.34,133.06
2026-02-18 15:00:00,54.83,87.58,120.32
2026-02-18 16:00:00,21.07,62.1,103.13
2026-02-18 17:00:00,11.85,41.74,71.63
2026-02-18 18:00:00,0.92,20.91,40.9
2026-02-18 19:00:00,2.79,20.37,37.95
2026-02-18 20:00:00,0.0,10.82,26.38
2026-02-18 21:00:00,2.94,14.94,26.94
2026-02-18 22:00:00,0.29,11.94,23.59
2026-02-18 23:00:00,0.0,9.45,21.39
2026-02-19 00:00:00,0.0,3.52,10.49
2026-02-19 01:00:00,0.03,3.27,6.51
2026-02-19 02:00:00,0.0,0.96,3.31
2026-02-19 03:00:00,0.0,1.44,5.98
2026-02-19 04:00:00,0.0,1.45,5.05
2026-02-19 05:00:00,0.0,1.45,5.76
2026-02-19 06:00:00,0.3,5.37,10.44
2026-02-19 07:00:00,19.01,39.21,59.4
2026-02-19 08:00:00,37.63,75.24,112.85
2026-02-19 09:00:00,57.42,94.66,131.91
2026-02-19 10:00:00,64.16,103.41,142.66
2026-02-19 11:00:00,67.24,104.69,142.14
2026-02-19 12:00:00,63.7,101.61,139.52
2026-02-19 13:00:00,68.4,106.82,145.25
2026-02-19 14:00:00,66.53,101.61,136.69
2026-02-19 15:00:00,55.24,87.98,120.73
2026-02-19 16:00:00,21.15,62.37,103.59
2026-02-19 17:00:00,9.76,39.71,69.65
2026-02-19 18:00:00,0.0,18.79,38.73
2026-02-19 19:00:00,3.86,20.54,37.22
2026-02-19 20:00:00,0.0,10.35,25.65
2026-02-19 21:00:00,1.57,13.73,25.89
2026-02-19 22:00:00,0.0,10.65,22.47
2026-02-19 23:00:00,0.0,8.94,20.76
2026-02-20 00:00:00,0.0,2.44,7.48
2026-02-20 01:00:00,0.0,1.78,4.95
2026-02-20 02:00:00,0.0,0.7,2.98
2026-02-20 03:00:00,0.0,3.65,8.19
2026-02-20 04:00:00,0.0,1.69,5.35
2026-02-20 05:00:00,0.0,2.19,6.5
2026-02-20 06:00:00,1.22,6.46,11.69
2026-02-20 07:00:00,13.7,31.53,49.37
2026-02-20 08:00:00,38.22,76.2,114.18
2026-02-20 09:00:00,57.96,97.14,136.32
2026-02-20 10:00:00,63.04,105.13,147.23
2026-02-20 11:00:00,64.18,104.83,145.49
2026-02-20 12:00:00,60.42,101.68,142.95
2026-02-20 13:00:00,63.79,105.07,146.36
2026-02-20 14:00:00,60.78,98.75,136.73
2026-02-20 15:00:00,51.65,84.59,117.53
2026-02-20 16:00:00,23.03,55.51,87.99
2026-02-20 17:00:00,5.17,35.59,66.01
2026-02-20 18:00:00,0.0,17.71,37.54
2026-02-20 19:00:00,0.92,16.87,32.82
2026-02-20 20:00:00,0.0,8.67,22.48
2026-02-20 21:00:00,1.97,12.27,22.58
2026-02-20 22:00:00,0.0,10.97,23.12
2026-02-20 23:00:00,0.0,10.39,21.91
2026-02-21 00:00:00,0.0,2.58,9.52
2026-02-21 01:00:00,0.0,1.65,4.85
2026-02-21 02:00:00,0.0,1.54,3.86
2026-02-21 03:00:00,0.0,1.86,6.43
2026-02-21 04:00:00,0.0,1.99,5.57
2026-02-21 05:00:00,0.0,0.92,5.17
2026-02-21 06:00:00,0.0,3.54,8.38
2026-02-21 07:00:00,1.97,16.62,31.26
2026-02-21 08:00:00,0.0,31.19,67.68
2026-02-21 09:00:00,0.0,41.6,87.91
2026-02-21 10:00:00,0.0,40.21,81.02
2026-02-21 11:00:00,0.0,37.81,79.62
2026-02-21 12:00:00,0.0,34.44,71.74
2026-02-21 13:00:00,0.0,32.25,69.0
2026-02-21 14:00:00,0.0,33.71,71.93
2026-02-21 15:00:00,0.0,22.88,56.32
2026-02-21 16:00:00,0.0,25.26,57.45
2026-02-21 17:00:00,0.0,10.3,30.58
2026-02-21 18:00:00,0.91,12.75,24.59
2026-02-21 19:00:00,0.0,11.37,23.83
2026-02-21 20:00:00,0.0,9.39,20.04
2026-02-21 21:00:00,0.0,8.9,19.35
2026-02-21 22:00:00,0.0,8.59,17.53
2026-02-21 23:00:00,0.0,8.44,17.78
2026-02-22 00:00:00,0.0,1.99,6.79
2026-02-22 01:00:00,0.0,1.61,4.61
2026-02-22 02:00:00,0.0,0.64,2.86
2026-02-22 03:00:00,0.0,1.7,6.18
2026-02-22 04:00:00,0.0,0.69,4.22
